Query_ID,Doc_ID,Rank,Term,W_query,W_doc,Dot_Product_Contrib,Query_Norm,Doc_Norm,Total_Cosine_Sim
61,333,4,local,0.2416,0.0589,0.0142,0.7854,0.5468,0.3668
61,333,4,heat,0.1521,0.0371,0.0056,0.7854,0.5468,0.3668
61,333,4,transfer,0.1907,0.0465,0.0089,0.7854,0.5468,0.3668
61,333,4,yaw,0.3633,0.3545,0.1288,0.7854,0.5468,0.3668
61,539,5,local,0.2416,0.1124,0.0271,0.7854,0.4816,0.3595
61,539,5,cylind,0.2062,0.0959,0.0198,0.7854,0.4816,0.3595
61,539,5,heat,0.1521,0.0707,0.0108,0.7854,0.4816,0.3595
61,539,5,transfer,0.1907,0.0887,0.0169,0.7854,0.4816,0.3595
61,539,5,yaw,0.3633,0.169,0.0614,0.7854,0.4816,0.3595
61,435,6,local,0.2416,0.0625,0.0151,0.7854,0.2809,0.31
61,435,6,cylind,0.2062,0.0356,0.0073,0.7854,0.2809,0.31
61,435,6,form,0.1768,0.0152,0.0027,0.7854,0.2809,0.31
61,435,6,heat,0.1521,0.0524,0.008,0.7854,0.2809,0.31
61,435,6,transfer,0.1907,0.0657,0.0125,0.7854,0.2809,0.31
61,435,6,yaw,0.3633,0.0626,0.0228,0.7854,0.2809,0.31
61,565,7,cylind,0.2062,0.0448,0.0092,0.7854,0.3131,0.2671
61,565,7,heat,0.1521,0.022,0.0034,0.7854,0.3131,0.2671
61,565,7,transfer,0.1907,0.0276,0.0053,0.7854,0.3131,0.2671
61,565,7,yaw,0.3633,0.1316,0.0478,0.7854,0.3131,0.2671
61,1258,8,express,0.2346,0.0179,0.0042,0.7854,0.2784,0.22
61,1258,8,around,0.3237,0.0494,0.016,0.7854,0.2784,0.22
61,1258,8,cylind,0.2062,0.0472,0.0097,0.7854,0.2784,0.22
61,1258,8,heat,0.1521,0.0464,0.0071,0.7854,0.2784,0.22
61,1258,8,transfer,0.1907,0.0582,0.0111,0.7854,0.2784,0.22
61,1309,9,exist,0.2482,0.0179,0.0044,0.7854,0.3111,0.2125
61,1309,9,yaw,0.3633,0.1307,0.0475,0.7854,0.3111,0.2125
61,907,10,around,0.3237,0.0502,0.0162,0.7854,0.3773,0.2074
61,907,10,form,0.1768,0.0822,0.0145,0.7854,0.3773,0.2074
61,907,10,yaw,0.3633,0.0845,0.0307,0.7854,0.3773,0.2074
62,483,1,around,0.4624,0.1156,0.0535,0.7433,0.674,0.2903
62,483,1,flow,0.0465,0.0233,0.0011,0.7433,0.674,0.2903
62,483,1,distanc,0.1779,0.2669,0.0475,0.7433,0.674,0.2903
62,483,1,cylind,0.2946,0.1473,0.0434,0.7433,0.674,0.2903
62,787,2,function,0.1434,0.0226,0.0032,0.7433,0.4153,0.2523
62,787,2,veloc,0.1061,0.0334,0.0035,0.7433,0.4153,0.2523
62,787,2,cylind,0.2946,0.1622,0.0478,0.7433,0.4153,0.2523
62,787,2,outsid,0.2722,0.0856,0.0233,0.7433,0.4153,0.2523
62,785,3,far,0.254,0.0439,0.0111,0.7433,0.3876,0.2388
62,785,3,linear,0.1536,0.0265,0.0041,0.7433,0.3876,0.2388
62,785,3,flow,0.0465,0.0161,0.0007,0.7433,0.3876,0.2388
62,785,3,boundari,0.078,0.0135,0.0011,0.7433,0.3876,0.2388
62,785,3,distanc,0.1779,0.0307,0.0055,0.7433,0.3876,0.2388
62,785,3,cylind,0.2946,0.1528,0.045,0.7433,0.3876,0.2388
62,785,3,layer,0.087,0.015,0.0013,0.7433,0.3876,0.2388
62,381,4,far,0.254,0.0527,0.0134,0.7433,0.3124,0.2349
62,381,4,flow,0.0465,0.0096,0.0004,0.7433,0.3124,0.2349
62,381,4,boundari,0.078,0.0404,0.0032,0.7433,0.3124,0.2349
62,381,4,veloc,0.1061,0.033,0.0035,0.7433,0.3124,0.2349
62,381,4,condit,0.1021,0.0106,0.0011,0.7433,0.3124,0.2349
62,381,4,distanc,0.1779,0.0369,0.0066,0.7433,0.3124,0.2349
62,381,4,cylind,0.2946,0.0764,0.0225,0.7433,0.3124,0.2349
62,381,4,layer,0.087,0.0451,0.0039,0.7433,0.3124,0.2349
62,533,5,around,0.4624,0.1295,0.0599,0.7433,0.6165,0.225
62,533,5,flow,0.0465,0.026,0.0012,0.7433,0.6165,0.225
62,533,5,distanc,0.1779,0.0996,0.0177,0.7433,0.6165,0.225
62,533,5,cylind,0.2946,0.0825,0.0243,0.7433,0.6165,0.225
62,1046,6,cylind,0.2946,0.2633,0.0776,0.7433,0.4714,0.2214
62,1081,7,around,0.4624,0.0981,0.0454,0.7433,0.4242,0.211
62,1081,7,flow,0.0465,0.0592,0.0028,0.7433,0.4242,0.211
62,1081,7,cylind,0.2946,0.0625,0.0184,0.7433,0.4242,0.211
62,459,8,function,0.1434,0.013,0.0019,0.7433,0.2936,0.2082
62,459,8,far,0.254,0.0231,0.0059,0.7433,0.2936,0.2082
62,459,8,linear,0.1536,0.014,0.0021,0.7433,0.2936,0.2082
62,459,8,flow,0.0465,0.0169,0.0008,0.7433,0.2936,0.2082
62,459,8,boundari,0.078,0.0425,0.0033,0.7433,0.2936,0.2082
62,459,8,veloc,0.1061,0.0675,0.0072,0.7433,0.2936,0.2082
62,459,8,condit,0.1021,0.0093,0.0009,0.7433,0.2936,0.2082
62,459,8,distanc,0.1779,0.0323,0.0058,0.7433,0.2936,0.2082
62,459,8,outsid,0.2722,0.0495,0.0135,0.7433,0.2936,0.2082
62,459,8,layer,0.087,0.0475,0.0041,0.7433,0.2936,0.2082
62,1383,9,function,0.1434,0.049,0.007,0.7433,0.301,0.2048
62,1383,9,linear,0.1536,0.035,0.0054,0.7433,0.301,0.2048
62,1383,9,flow,0.0465,0.0053,0.0002,0.7433,0.301,0.2048
62,1383,9,boundari,0.078,0.071,0.0055,0.7433,0.301,0.2048
62,1383,9,veloc,0.1061,0.0483,0.0051,0.7433,0.301,0.2048
62,1383,9,distanc,0.1779,0.0405,0.0072,0.7433,0.301,0.2048
62,1383,9,outsid,0.2722,0.031,0.0084,0.7433,0.301,0.2048
62,1383,9,layer,0.087,0.0792,0.0069,0.7433,0.301,0.2048
62,1258,10,function,0.1434,0.0153,0.0022,0.7433,0.2784,0.2047
62,1258,10,around,0.4624,0.0494,0.0229,0.7433,0.2784,0.2047
62,1258,10,distanc,0.1779,0.019,0.0034,0.7433,0.2784,0.2047
62,1258,10,cylind,0.2946,0.0472,0.0139,0.7433,0.2784,0.2047
63,738,1,find,0.6246,0.3407,0.2128,1.0378,0.6264,0.3274
63,678,2,swept,0.6246,0.2044,0.1277,1.0378,0.4949,0.2486
63,843,3,find,0.6246,0.0789,0.0493,1.0378,0.3273,0.2438
63,843,3,surfac,0.2409,0.0152,0.0037,1.0378,0.3273,0.2438
63,843,3,cylind,0.3437,0.0868,0.0299,1.0378,0.3273,0.2438
63,1045,4,data,0.3107,0.1243,0.0386,1.0378,0.6297,0.2332
63,1045,4,pressur,0.1551,0.1241,0.0192,1.0378,0.6297,0.2332
63,1045,4,cylind,0.3437,0.275,0.0945,1.0378,0.6297,0.2332
63,491,5,find,0.6246,0.173,0.108,1.0378,0.5118,0.216
63,491,5,pressur,0.1551,0.043,0.0067,1.0378,0.5118,0.216
63,1046,6,pressur,0.1551,0.0198,0.0031,1.0378,0.4714,0.1913
63,1046,6,cylind,0.3437,0.2633,0.0905,1.0378,0.4714,0.1913
63,204,7,data,0.3107,0.0811,0.0252,1.0378,0.3324,0.191
63,204,7,swept,0.6246,0.0652,0.0407,1.0378,0.3324,0.191
63,839,8,data,0.3107,0.0777,0.0241,1.0378,0.463,0.1797
63,839,8,pressur,0.1551,0.0679,0.0105,1.0378,0.463,0.1797
63,839,8,cylind,0.3437,0.1504,0.0517,1.0378,0.463,0.1797
63,420,9,swept,0.6246,0.1292,0.0807,1.0378,0.4871,0.1676
63,420,9,surfac,0.2409,0.0166,0.004,1.0378,0.4871,0.1676
63,1051,10,data,0.3107,0.0723,0.0225,1.0378,0.3513,0.1643
63,1051,10,pressur,0.1551,0.0289,0.0045,1.0378,0.3513,0.1643
63,1051,10,cylind,0.3437,0.0959,0.033,1.0378,0.3513,0.1643
64,390,1,flutter,0.2299,0.1717,0.0395,0.9408,0.4787,0.2132
64,390,1,use,0.0717,0.0535,0.0038,0.9408,0.4787,0.2132
64,390,1,provid,0.1737,0.0324,0.0056,0.9408,0.4787,0.2132
64,390,1,justif,0.4184,0.0781,0.0327,0.9408,0.4787,0.2132
64,390,1,shape,0.2831,0.0264,0.0075,0.9408,0.4787,0.2132
64,390,1,static,0.1922,0.0359,0.0069,0.9408,0.4787,0.2132
64,290,2,cant,0.5174,0.2041,0.1056,0.9408,0.6136,0.1829
64,52,3,deflect,0.1985,0.0751,0.0149,0.9408,0.3234,0.1816
64,52,3,flutter,0.2299,0.087,0.02,0.9408,0.3234,0.1816
64,52,3,use,0.0717,0.0271,0.0019,0.9408,0.3234,0.1816
64,52,3,shape,0.2831,0.0179,0.0051,0.9408,0.3234,0.1816
64,52,3,vibrat,0.2299,0.058,0.0133,0.9408,0.3234,0.1816
64,878,4,flutter,0.2299,0.4109,0.0945,0.9408,0.5824,0.178
64,878,4,use,0.0717,0.0427,0.0031,0.9408,0.5824,0.178
64,391,5,flutter,0.2299,0.2445,0.0562,0.9408,0.4448,0.1678
64,391,5,use,0.0717,0.0127,0.0009,0.9408,0.4448,0.1678
64,391,5,static,0.1922,0.0681,0.0131,0.9408,0.4448,0.1678
64,593,6,flutter,0.2299,0.1959,0.045,0.9408,0.3408,0.1616
64,593,6,use,0.0717,0.0262,0.0019,0.9408,0.3408,0.1616
64,593,6,shape,0.2831,0.0172,0.0049,0.9408,0.3408,0.1616
64,202,7,flutter,0.2299,0.2378,0.0547,0.9408,0.3875,0.1599
64,202,7,use,0.0717,0.0171,0.0012,0.9408,0.3875,0.1599
64,202,7,provid,0.1737,0.0138,0.0024,0.9408,0.3875,0.1599
64,1111,8,flutter,0.2299,0.3902,0.0897,0.9408,0.6288,0.1516
64,719,9,mean,0.1595,0.0223,0.0036,0.9408,0.3937,0.1506
64,719,9,flutter,0.2299,0.1288,0.0296,0.9408,0.3937,0.1506
64,719,9,place,0.2677,0.0375,0.01,0.9408,0.3937,0.1506
64,719,9,vibrat,0.2299,0.0322,0.0074,0.9408,0.3937,0.1506
64,719,9,static,0.1922,0.0269,0.0052,0.9408,0.3937,0.1506
64,15,10,flutter,0.2299,0.2175,0.05,0.9408,0.4172,0.1452
64,15,10,static,0.1922,0.0364,0.007,0.9408,0.4172,0.1452
65,3,1,plate,0.2021,0.1011,0.0204,0.6431,0.4361,0.6134
65,3,1,flat,0.2237,0.1118,0.025,0.6431,0.4361,0.6134
65,3,1,shear,0.2943,0.1472,0.0433,0.6431,0.4361,0.6134
65,3,1,flow,0.0724,0.0724,0.0052,0.6431,0.4361,0.6134
65,3,1,boundari,0.1213,0.1213,0.0147,0.6431,0.4361,0.6134
65,3,1,pressur,0.1034,0.0517,0.0053,0.6431,0.4361,0.6134
65,3,1,gradient,0.2816,0.1408,0.0397,0.6431,0.4361,0.6134
65,3,1,layer,0.1354,0.1354,0.0183,0.6431,0.4361,0.6134
65,388,2,induc,0.3282,0.1158,0.038,0.6431,0.4057,0.5156
65,388,2,plate,0.2021,0.0535,0.0108,0.6431,0.4057,0.5156
65,388,2,flat,0.2237,0.0395,0.0088,0.6431,0.4057,0.5156
65,388,2,shear,0.2943,0.1299,0.0382,0.6431,0.4057,0.5156
65,388,2,flow,0.0724,0.0319,0.0023,0.6431,0.4057,0.5156
65,388,2,boundari,0.1213,0.0107,0.0013,0.6431,0.4057,0.5156
65,388,2,pressur,0.1034,0.0365,0.0038,0.6431,0.4057,0.5156
65,388,2,gradient,0.2816,0.0994,0.028,0.6431,0.4057,0.5156
65,388,2,layer,0.1354,0.0239,0.0032,0.6431,0.4057,0.5156
65,4,3,plate,0.2021,0.0774,0.0156,0.6431,0.3448,0.4197
65,4,3,flat,0.2237,0.0428,0.0096,0.6431,0.3448,0.4197
65,4,3,shear,0.2943,0.1127,0.0332,0.6431,0.3448,0.4197
65,4,3,flow,0.0724,0.0416,0.003,0.6431,0.3448,0.4197
65,4,3,boundari,0.1213,0.1161,0.0141,0.6431,0.3448,0.4197
65,4,3,layer,0.1354,0.1296,0.0175,0.6431,0.3448,0.4197
65,393,4,plate,0.2021,0.107,0.0216,0.6431,0.532,0.405
65,393,4,flat,0.2237,0.1184,0.0265,0.6431,0.532,0.405
65,393,4,shear,0.2943,0.2337,0.0688,0.6431,0.532,0.405
65,393,4,flow,0.0724,0.0575,0.0042,0.6431,0.532,0.405
65,393,4,boundari,0.1213,0.0642,0.0078,0.6431,0.532,0.405
65,393,4,layer,0.1354,0.0717,0.0097,0.6431,0.532,0.405
65,664,5,plate,0.2021,0.0827,0.0167,0.6431,0.3876,0.3815
65,664,5,flat,0.2237,0.0915,0.0205,0.6431,0.3876,0.3815
65,664,5,shear,0.2943,0.1204,0.0354,0.6431,0.3876,0.3815
65,664,5,boundari,0.1213,0.0744,0.009,0.6431,0.3876,0.3815
65,664,5,pressur,0.1034,0.0212,0.0022,0.6431,0.3876,0.3815
65,664,5,layer,0.1354,0.0831,0.0112,0.6431,0.3876,0.3815
65,569,6,induc,0.3282,0.0527,0.0173,0.6431,0.2611,0.3295
65,569,6,plate,0.2021,0.0325,0.0066,0.6431,0.2611,0.3295
65,569,6,flat,0.2237,0.012,0.0027,0.6431,0.2611,0.3295
65,569,6,flow,0.0724,0.0194,0.0014,0.6431,0.2611,0.3295
65,569,6,boundari,0.1213,0.039,0.0047,0.6431,0.2611,0.3295
65,569,6,pressur,0.1034,0.0388,0.004,0.6431,0.2611,0.3295
65,569,6,gradient,0.2816,0.0453,0.0127,0.6431,0.2611,0.3295
65,569,6,layer,0.1354,0.0435,0.0059,0.6431,0.2611,0.3295
65,180,7,plate,0.2021,0.1011,0.0204,0.6431,0.516,0.3252
65,180,7,flat,0.2237,0.1118,0.025,0.6431,0.516,0.3252
65,180,7,shear,0.2943,0.1472,0.0433,0.6431,0.516,0.3252
65,180,7,flow,0.0724,0.0362,0.0026,0.6431,0.516,0.3252
65,180,7,boundari,0.1213,0.0606,0.0074,0.6431,0.516,0.3252
65,180,7,layer,0.1354,0.0677,0.0092,0.6431,0.516,0.3252
65,1355,8,induc,0.3282,0.0465,0.0153,0.6431,0.2856,0.311
65,1355,8,plate,0.2021,0.0573,0.0116,0.6431,0.2856,0.311
65,1355,8,flat,0.2237,0.0159,0.0035,0.6431,0.2856,0.311
65,1355,8,boundari,0.1213,0.043,0.0052,0.6431,0.2856,0.311
65,1355,8,pressur,0.1034,0.0366,0.0038,0.6431,0.2856,0.311
65,1355,8,gradient,0.2816,0.0399,0.0112,0.6431,0.2856,0.311
65,1355,8,layer,0.1354,0.048,0.0065,0.6431,0.2856,0.311
65,1386,9,plate,0.2021,0.0135,0.0027,0.6431,0.2717,0.3041
65,1386,9,flat,0.2237,0.0149,0.0033,0.6431,0.2717,0.3041
65,1386,9,flow,0.0724,0.0145,0.001,0.6431,0.2717,0.3041
65,1386,9,boundari,0.1213,0.0323,0.0039,0.6431,0.2717,0.3041
65,1386,9,pressur,0.1034,0.0414,0.0043,0.6431,0.2717,0.3041
65,1386,9,gradient,0.2816,0.1127,0.0317,0.6431,0.2717,0.3041
65,1386,9,layer,0.1354,0.0451,0.0061,0.6431,0.2717,0.3041
65,1225,10,plate,0.2021,0.0105,0.0021,0.6431,0.2925,0.2996
65,1225,10,flat,0.2237,0.0116,0.0026,0.6431,0.2925,0.2996
65,1225,10,flow,0.0724,0.0112,0.0008,0.6431,0.2925,0.2996
65,1225,10,boundari,0.1213,0.069,0.0084,0.6431,0.2925,0.2996
65,1225,10,pressur,0.1034,0.0321,0.0033,0.6431,0.2925,0.2996
65,1225,10,gradient,0.2816,0.102,0.0287,0.6431,0.2925,0.2996
65,1225,10,layer,0.1354,0.077,0.0104,0.6431,0.2925,0.2996
66,128,1,solut,0.095,0.0124,0.0012,0.7443,0.3746,0.3836
66,128,1,outer,0.2697,0.0701,0.0189,0.7443,0.3746,0.3836
66,128,1,match,0.3489,0.0907,0.0317,0.7443,0.3746,0.3836
66,128,1,inner,0.3393,0.0882,0.0299,0.7443,0.3746,0.3836
66,128,1,viscous,0.1877,0.0488,0.0092,0.7443,0.3746,0.3836
66,128,1,flow,0.1002,0.0195,0.002,0.7443,0.3746,0.3836
66,128,1,stream,0.1353,0.0176,0.0024,0.7443,0.3746,0.3836
66,128,1,procedur,0.2128,0.0553,0.0118,0.7443,0.3746,0.3836
66,1182,2,solut,0.095,0.0797,0.0076,0.7443,0.2987,0.2645
66,1182,2,outer,0.2697,0.0848,0.0229,0.7443,0.2987,0.2645
66,1182,2,inner,0.3393,0.0711,0.0241,0.7443,0.2987,0.2645
66,1182,2,flow,0.1002,0.042,0.0042,0.7443,0.2987,0.2645
66,305,3,solut,0.095,0.0531,0.005,0.7443,0.3329,0.2345
66,305,3,match,0.3489,0.0488,0.017,0.7443,0.3329,0.2345
66,305,3,viscous,0.1877,0.1312,0.0246,0.7443,0.3329,0.2345
66,305,3,flow,0.1002,0.035,0.0035,0.7443,0.3329,0.2345
66,305,3,appli,0.1482,0.0414,0.0061,0.7443,0.3329,0.2345
66,305,3,problem,0.1128,0.0158,0.0018,0.7443,0.3329,0.2345
66,664,4,solut,0.095,0.0562,0.0053,0.7443,0.3876,0.2113
66,664,4,main,0.2241,0.0662,0.0148,0.7443,0.3876,0.2113
66,664,4,shear,0.2038,0.1204,0.0245,0.7443,0.3876,0.2113
66,664,4,stream,0.1353,0.12,0.0162,0.7443,0.3876,0.2113
66,590,5,solut,0.095,0.0294,0.0028,0.7443,0.5548,0.2064
66,590,5,match,0.3489,0.216,0.0754,0.7443,0.5548,0.2064
66,590,5,flow,0.1002,0.031,0.0031,0.7443,0.5548,0.2064
66,590,5,problem,0.1128,0.0349,0.0039,0.7443,0.5548,0.2064
66,191,6,solut,0.095,0.0562,0.0053,0.7443,0.3948,0.2049
66,191,6,outer,0.2697,0.0638,0.0172,0.7443,0.3948,0.2049
66,191,6,inner,0.3393,0.0802,0.0272,0.7443,0.3948,0.2049
66,191,6,flow,0.1002,0.0296,0.003,0.7443,0.3948,0.2049
66,191,6,appli,0.1482,0.0175,0.0026,0.7443,0.3948,0.2049
66,191,6,shear,0.2038,0.0241,0.0049,0.7443,0.3948,0.2049
66,1251,7,solut,0.095,0.0115,0.0011,0.7443,0.381,0.2018
66,1251,7,match,0.3489,0.0848,0.0296,0.7443,0.381,0.2018
66,1251,7,viscous,0.1877,0.0456,0.0086,0.7443,0.381,0.2018
66,1251,7,flow,0.1002,0.0061,0.0006,0.7443,0.381,0.2018
66,1251,7,shear,0.2038,0.0743,0.0151,0.7443,0.381,0.2018
66,1251,7,stream,0.1353,0.0164,0.0022,0.7443,0.381,0.2018
66,1206,8,solut,0.095,0.0154,0.0015,0.7443,0.469,0.1805
66,1206,8,outer,0.2697,0.0438,0.0118,0.7443,0.469,0.1805
66,1206,8,main,0.2241,0.0364,0.0082,0.7443,0.469,0.1805
66,1206,8,inner,0.3393,0.1103,0.0374,0.7443,0.469,0.1805
66,1206,8,problem,0.1128,0.0367,0.0041,0.7443,0.469,0.1805
66,133,9,outer,0.2697,0.123,0.0332,0.7443,0.3471,0.1728
66,133,9,viscous,0.1877,0.0428,0.008,0.7443,0.3471,0.1728
66,133,9,flow,0.1002,0.0343,0.0034,0.7443,0.3471,0.1728
66,458,10,solut,0.095,0.0363,0.0035,0.7443,0.3316,0.1706
66,458,10,outer,0.2697,0.0774,0.0209,0.7443,0.3316,0.1706
66,458,10,inner,0.3393,0.0324,0.011,0.7443,0.3316,0.1706
66,458,10,flow,0.1002,0.0192,0.0019,0.7443,0.3316,0.1706
66,458,10,problem,0.1128,0.0431,0.0049,0.7443,0.3316,0.1706
67,3,1,plate,0.2021,0.1011,0.0204,0.6665,0.4361,0.4371
67,3,1,flat,0.2237,0.1118,0.025,0.6665,0.4361,0.4371
67,3,1,shear,0.2943,0.1472,0.0433,0.6665,0.4361,0.4371
67,3,1,flow,0.0724,0.0724,0.0052,0.6665,0.4361,0.4371
67,3,1,boundari,0.1213,0.1213,0.0147,0.6665,0.4361,0.4371
67,3,1,layer,0.1354,0.1354,0.0183,0.6665,0.4361,0.4371
67,4,2,plate,0.2021,0.0774,0.0156,0.6665,0.3448,0.405
67,4,2,flat,0.2237,0.0428,0.0096,0.6665,0.3448,0.405
67,4,2,shear,0.2943,0.1127,0.0332,0.6665,0.3448,0.405
67,4,2,flow,0.0724,0.0416,0.003,0.6665,0.3448,0.405
67,4,2,boundari,0.1213,0.1161,0.0141,0.6665,0.3448,0.405
67,4,2,layer,0.1354,0.1296,0.0175,0.6665,0.3448,0.405
67,393,3,plate,0.2021,0.107,0.0216,0.6665,0.532,0.3908
67,393,3,flat,0.2237,0.1184,0.0265,0.6665,0.532,0.3908
67,393,3,shear,0.2943,0.2337,0.0688,0.6665,0.532,0.3908
67,393,3,flow,0.0724,0.0575,0.0042,0.6665,0.532,0.3908
67,393,3,boundari,0.1213,0.0642,0.0078,0.6665,0.532,0.3908
67,393,3,layer,0.1354,0.0717,0.0097,0.6665,0.532,0.3908
67,664,4,plate,0.2021,0.0827,0.0167,0.6665,0.3876,0.3596
67,664,4,flat,0.2237,0.0915,0.0205,0.6665,0.3876,0.3596
67,664,4,shear,0.2943,0.1204,0.0354,0.6665,0.3876,0.3596
67,664,4,boundari,0.1213,0.0744,0.009,0.6665,0.3876,0.3596
67,664,4,layer,0.1354,0.0831,0.0112,0.6665,0.3876,0.3596
67,180,5,plate,0.2021,0.1011,0.0204,0.6665,0.516,0.3138
67,180,5,flat,0.2237,0.1118,0.025,0.6665,0.516,0.3138
67,180,5,shear,0.2943,0.1472,0.0433,0.6665,0.516,0.3138
67,180,5,flow,0.0724,0.0362,0.0026,0.6665,0.516,0.3138
67,180,5,boundari,0.1213,0.0606,0.0074,0.6665,0.516,0.3138
67,180,5,layer,0.1354,0.0677,0.0092,0.6665,0.516,0.3138
67,389,6,plate,0.2021,0.107,0.0216,0.6665,0.5029,0.2887
67,389,6,flat,0.2237,0.1184,0.0265,0.6665,0.5029,0.2887
67,389,6,shear,0.2943,0.1558,0.0459,0.6665,0.5029,0.2887
67,389,6,flow,0.0724,0.0383,0.0028,0.6665,0.5029,0.2887
67,72,7,expans,0.3237,0.0883,0.0286,0.6665,0.299,0.2675
67,72,7,found,0.1633,0.0089,0.0015,0.6665,0.299,0.2675
67,72,7,plate,0.2021,0.011,0.0022,0.6665,0.299,0.2675
67,72,7,flat,0.2237,0.0122,0.0027,0.6665,0.299,0.2675
67,72,7,flow,0.0724,0.0039,0.0003,0.6665,0.299,0.2675
67,72,7,boundari,0.1213,0.0662,0.008,0.6665,0.299,0.2675
67,72,7,layer,0.1354,0.0738,0.01,0.6665,0.299,0.2675
67,149,8,expans,0.3237,0.1982,0.0642,0.6665,0.3768,0.2652
67,149,8,flow,0.0724,0.0089,0.0006,0.6665,0.3768,0.2652
67,149,8,boundari,0.1213,0.0148,0.0018,0.6665,0.3768,0.2652
67,458,9,seri,0.3113,0.1236,0.0385,0.6665,0.3316,0.2639
67,458,9,flow,0.0724,0.0192,0.0014,0.6665,0.3316,0.2639
67,458,9,boundari,0.1213,0.0722,0.0088,0.6665,0.3316,0.2639
67,458,9,layer,0.1354,0.0717,0.0097,0.6665,0.3316,0.2639
67,1107,10,found,0.1633,0.0102,0.0017,0.6665,0.3122,0.2581
67,1107,10,plate,0.2021,0.1263,0.0255,0.6665,0.3122,0.2581
67,1107,10,flat,0.2237,0.0699,0.0156,0.6665,0.3122,0.2581
67,1107,10,shear,0.2943,0.0184,0.0054,0.6665,0.3122,0.2581
67,1107,10,flow,0.0724,0.0181,0.0013,0.6665,0.3122,0.2581
67,1107,10,boundari,0.1213,0.0152,0.0018,0.6665,0.3122,0.2581
67,1107,10,layer,0.1354,0.0169,0.0023,0.6665,0.3122,0.2581
68,628,1,isotherm,0.4327,0.0384,0.0166,0.9737,0.4289,0.4399
68,628,1,inject,0.3166,0.2528,0.08,0.9737,0.4289,0.4399
68,628,1,hemispher,0.3464,0.0922,0.0319,0.9737,0.4289,0.4399
68,628,1,distribut,0.1232,0.0328,0.004,0.9737,0.4289,0.4399
68,628,1,transpir,0.4254,0.0755,0.0321,0.9737,0.4289,0.4399
68,628,1,techniqu,0.2408,0.0214,0.0051,0.9737,0.4289,0.4399
68,628,1,cool,0.2791,0.0495,0.0138,0.9737,0.4289,0.4399
68,343,2,transpir,0.4254,0.2228,0.0948,0.9737,0.4336,0.2889
68,343,2,cool,0.2791,0.0975,0.0272,0.9737,0.4336,0.2889
68,662,3,isotherm,0.4327,0.0573,0.0248,0.9737,0.2521,0.2254
68,662,3,hemispher,0.3464,0.0765,0.0265,0.9737,0.2521,0.2254
68,662,3,distribut,0.1232,0.0327,0.004,0.9737,0.2521,0.2254
68,337,4,inject,0.3166,0.1935,0.0613,0.9737,0.4318,0.2212
68,337,4,cool,0.2791,0.1137,0.0317,0.9737,0.4318,0.2212
68,338,5,inject,0.3166,0.2223,0.0704,0.9737,0.4292,0.2107
68,338,5,distribut,0.1232,0.0144,0.0018,0.9737,0.4292,0.2107
68,338,5,techniqu,0.2408,0.0282,0.0068,0.9737,0.4292,0.2107
68,338,5,cool,0.2791,0.0327,0.0091,0.9737,0.4292,0.2107
68,480,6,transpir,0.4254,0.18,0.0766,0.9737,0.5383,0.2089
68,480,6,cool,0.2791,0.1181,0.033,0.9737,0.5383,0.2089
68,974,7,inject,0.3166,0.2726,0.0863,0.9737,0.4362,0.2032
68,272,8,hemispher,0.3464,0.0993,0.0344,0.9737,0.3185,0.2009
68,272,8,cool,0.2791,0.1,0.0279,0.9737,0.3185,0.2009
68,364,9,inject,0.3166,0.0326,0.0103,0.9737,0.2736,0.2006
68,364,9,techniqu,0.2408,0.0124,0.003,0.9737,0.2736,0.2006
68,364,9,correspond,0.2296,0.0354,0.0081,0.9737,0.2736,0.2006
68,364,9,cool,0.2791,0.1148,0.032,0.9737,0.2736,0.2006
68,125,10,inject,0.3166,0.2305,0.073,0.9737,0.4104,0.1962
68,125,10,avail,0.2591,0.021,0.0054,0.9737,0.4104,0.1962
69,264,1,asymptot,0.4383,0.2125,0.0932,0.8448,0.6074,0.2244
69,264,1,solut,0.1544,0.0749,0.0116,0.8448,0.6074,0.2244
69,264,1,equat,0.156,0.0378,0.0059,0.8448,0.6074,0.2244
69,264,1,boundari,0.1364,0.0331,0.0045,0.8448,0.6074,0.2244
69,664,2,asymptot,0.4383,0.0797,0.0349,0.8448,0.3876,0.2028
69,664,2,solut,0.1544,0.0562,0.0087,0.8448,0.3876,0.2028
69,664,2,boundari,0.1364,0.0744,0.0102,0.8448,0.3876,0.2028
69,664,2,layer,0.1523,0.0831,0.0127,0.8448,0.3876,0.2028
69,1138,3,asymptot,0.4383,0.1895,0.0831,0.8448,0.5701,0.1939
69,1138,3,solut,0.1544,0.0668,0.0103,0.8448,0.5701,0.1939
69,306,4,solut,0.1544,0.0531,0.0082,0.8448,0.3241,0.1877
69,306,4,known,0.3444,0.0296,0.0102,0.8448,0.3241,0.1877
69,306,4,boundari,0.1364,0.0469,0.0064,0.8448,0.3241,0.1877
69,306,4,regard,0.4647,0.04,0.0186,0.8448,0.3241,0.1877
69,306,4,layer,0.1523,0.0524,0.008,0.8448,0.3241,0.1877
69,322,5,asymptot,0.4383,0.1169,0.0512,0.8448,0.4825,0.1808
69,322,5,solut,0.1544,0.0412,0.0064,0.8448,0.4825,0.1808
69,322,5,boundari,0.1364,0.0728,0.0099,0.8448,0.4825,0.1808
