Query_ID,Doc_ID,Rank,Doc_Length,Term,TF(f),IDF_BM25,Numerator,Denominator,Term_BM25_Score
75,54,9,131,viscos,1,3.0939,3.0,3.4447,2.6945
75,54,9,131,temperatur,1,1.6521,3.0,3.4447,1.4388
75,54,9,131,assum,1,2.1792,3.0,3.4447,1.8979
75,584,10,66,heat,3,1.5197,9.0,4.6286,2.955
75,584,10,66,transfer,2,1.905,6.0,3.6286,3.15
75,584,10,66,differ,1,1.9848,3.0,2.6286,2.2653
75,584,10,66,temperatur,4,1.6521,12.0,5.6286,3.5222
75,584,10,66,law,2,3.2653,6.0,3.6286,5.3992
76,630,1,98,one,1,0.9143,3.0,3.0304,0.9052
76,630,1,98,linear,1,2.1481,3.0,3.0304,2.1266
76,630,1,98,viscos,1,3.0939,3.0,3.0304,3.0629
76,630,1,98,temperatur,5,1.6521,15.0,7.0304,3.5249
76,630,1,98,solut,1,1.2349,3.0,3.0304,1.2225
76,630,1,98,shock,3,1.7622,9.0,5.0304,3.1529
76,630,1,98,layer,4,1.2179,12.0,6.0304,2.4235
76,630,1,98,low,2,2.2047,6.0,4.0304,3.2822
76,630,1,98,reynold,2,1.9491,6.0,4.0304,2.9017
76,630,1,98,number,3,0.7937,9.0,5.0304,1.42
76,667,2,146,one,1,0.9143,3.0,3.633,0.755
76,667,2,146,temperatur,1,1.6521,3.0,3.633,1.3642
76,667,2,146,solut,3,1.2349,9.0,5.633,1.973
76,667,2,146,hyperson,2,2.1062,6.0,4.633,2.7277
76,667,2,146,shock,10,1.7622,30.0,12.633,4.1848
76,667,2,146,layer,6,1.2179,18.0,8.633,2.5393
76,667,2,146,low,2,2.2047,6.0,4.633,2.8553
76,667,2,146,reynold,2,1.9491,6.0,4.633,2.5242
76,667,2,146,number,2,0.7937,6.0,4.633,1.0279
76,666,3,79,far,1,3.5436,3.0,2.7918,3.8079
76,666,3,79,solut,1,1.2349,3.0,2.7918,1.327
76,666,3,79,hyperson,1,2.1062,3.0,2.7918,2.2633
76,666,3,79,shock,1,1.7622,3.0,2.7918,1.8936
76,666,3,79,layer,1,1.2179,3.0,2.7918,1.3087
76,666,3,79,low,2,2.2047,6.0,3.7918,3.4887
76,666,3,79,reynold,3,1.9491,9.0,4.7918,3.6608
76,666,3,79,number,3,0.7937,9.0,4.7918,1.4907
76,565,4,138,one,1,0.9143,3.0,3.5326,0.7765
76,565,4,138,linear,2,2.1481,6.0,4.5326,2.8436
76,565,4,138,viscos,4,3.0939,12.0,6.5326,5.6834
76,565,4,138,temperatur,5,1.6521,15.0,7.5326,3.2899
76,565,4,138,solut,5,1.2349,15.0,7.5326,2.4591
76,565,4,138,layer,4,1.2179,12.0,6.5326,2.2372
76,565,4,138,number,5,0.7937,15.0,7.5326,1.5805
76,1394,5,88,solut,1,1.2349,3.0,2.9048,1.2754
76,1394,5,88,hyperson,3,2.1062,9.0,4.9048,3.8647
76,1394,5,88,shock,2,1.7622,6.0,3.9048,2.7078
76,1394,5,88,layer,4,1.2179,12.0,5.9048,2.475
76,1394,5,88,low,3,2.2047,9.0,4.9048,4.0456
76,1394,5,88,reynold,2,1.9491,6.0,3.9048,2.995
76,1394,5,88,number,3,0.7937,9.0,4.9048,1.4564
76,328,6,183,one,3,0.9143,9.0,6.0975,1.3496
76,328,6,183,viscos,1,3.0939,3.0,4.0975,2.2652
76,328,6,183,temperatur,4,1.6521,12.0,7.0975,2.7932
76,328,6,183,solut,1,1.2349,3.0,4.0975,0.9041
76,328,6,183,assum,1,2.1792,3.0,4.0975,1.5955
76,328,6,183,hyperson,1,2.1062,3.0,4.0975,1.5421
76,328,6,183,shock,3,1.7622,9.0,6.0975,2.6011
76,328,6,183,layer,4,1.2179,12.0,7.0975,2.0591
76,328,6,183,reynold,1,1.9491,3.0,4.0975,1.4271
76,328,6,183,number,4,0.7937,12.0,7.0975,1.3419
76,474,7,102,one,1,0.9143,3.0,3.0806,0.8904
76,474,7,102,linear,3,2.1481,9.0,5.0806,3.8053
76,474,7,102,viscos,2,3.0939,6.0,4.0806,4.5492
76,474,7,102,temperatur,2,1.6521,6.0,4.0806,2.4292
76,474,7,102,assum,1,2.1792,3.0,3.0806,2.1222
76,474,7,102,layer,2,1.2179,6.0,4.0806,1.7907
76,474,7,102,number,4,0.7937,12.0,6.0806,1.5663
76,1198,8,147,temperatur,2,1.6521,6.0,4.6455,2.1338
76,1198,8,147,solut,2,1.2349,6.0,4.6455,1.5949
76,1198,8,147,assum,1,2.1792,3.0,3.6455,1.7933
76,1198,8,147,hyperson,4,2.1062,12.0,6.6455,3.8032
76,1198,8,147,shock,2,1.7622,6.0,4.6455,2.276
76,1198,8,147,layer,5,1.2179,15.0,7.6455,2.3894
76,1198,8,147,reynold,1,1.9491,3.0,3.6455,1.604
76,1198,8,147,number,3,0.7937,9.0,5.6455,1.2653
76,171,9,110,one,4,0.9143,12.0,6.181,1.7751
76,171,9,110,viscos,2,3.0939,6.0,4.181,4.4399
76,171,9,110,temperatur,2,1.6521,6.0,4.181,2.3708
76,171,9,110,shock,6,1.7622,18.0,8.181,3.8773
76,171,9,110,low,2,2.2047,6.0,4.181,3.1639
76,171,9,110,number,2,0.7937,6.0,4.181,1.139
76,1007,10,111,one,4,0.9143,12.0,6.1936,1.7715
76,1007,10,111,viscos,1,3.0939,3.0,3.1936,2.9064
76,1007,10,111,temperatur,3,1.6521,9.0,5.1936,2.8629
76,1007,10,111,hyperson,1,2.1062,3.0,3.1936,1.9785
76,1007,10,111,shock,3,1.7622,9.0,5.1936,3.0538
76,1007,10,111,reynold,1,1.9491,3.0,3.1936,1.831
76,1007,10,111,number,5,0.7937,15.0,7.1936,1.655
77,329,1,378,close,1,2.6754,3.0,6.5457,1.2262
77,329,1,378,shock,14,1.7622,42.0,19.5457,3.7867
77,329,1,378,layer,18,1.2179,54.0,23.5457,2.7931
77,329,1,378,theori,4,1.1214,12.0,9.5457,1.4097
77,329,1,378,reynold,3,1.9491,9.0,8.5457,2.0527
77,329,1,378,number,5,0.7937,15.0,10.5457,1.1289
77,329,1,378,merg,10,5.7409,30.0,15.5457,11.0787
77,329,1,378,layer,18,1.2179,54.0,23.5457,2.7931
77,329,1,378,regim,8,3.8272,24.0,13.5457,6.781
77,1395,2,64,shock,1,1.7622,3.0,2.6035,2.0306
77,1395,2,64,layer,3,1.2179,9.0,4.6035,2.381
77,1395,2,64,theori,1,1.1214,3.0,2.6035,1.2921
77,1395,2,64,low,1,2.2047,3.0,2.6035,2.5405
77,1395,2,64,reynold,2,1.9491,6.0,3.6035,3.2454
77,1395,2,64,number,3,0.7937,9.0,4.6035,1.5517
77,1395,2,64,merg,1,5.7409,3.0,2.6035,6.6152
77,1395,2,64,layer,3,1.2179,9.0,4.6035,2.381
77,1395,2,64,regim,1,3.8272,3.0,2.6035,4.4101
77,630,3,98,close,1,2.6754,3.0,3.0304,2.6486
77,630,3,98,shock,3,1.7622,9.0,5.0304,3.1529
77,630,3,98,layer,4,1.2179,12.0,6.0304,2.4235
77,630,3,98,experi,1,2.2178,3.0,3.0304,2.1956
77,630,3,98,low,2,2.2047,6.0,4.0304,3.2822
77,630,3,98,reynold,2,1.9491,6.0,4.0304,2.9017
77,630,3,98,number,3,0.7937,9.0,5.0304,1.42
77,630,3,98,merg,1,5.7409,3.0,3.0304,5.6833
77,630,3,98,layer,4,1.2179,12.0,6.0304,2.4235
77,1264,4,133,comparison,1,2.2997,3.0,3.4698,1.9884
77,1264,4,133,shock,8,1.7622,24.0,10.4698,4.0396
77,1264,4,133,layer,3,1.2179,9.0,5.4698,2.0039
77,1264,4,133,theori,1,1.1214,3.0,3.4698,0.9695
77,1264,4,133,exist,2,2.4785,6.0,4.4698,3.327
77,1264,4,133,experi,1,2.2178,3.0,3.4698,1.9175
77,1264,4,133,reynold,6,1.9491,18.0,8.4698,4.1423
77,1264,4,133,number,8,0.7937,24.0,10.4698,1.8194
77,1264,4,133,layer,3,1.2179,9.0,5.4698,2.0039
77,1264,4,133,regim,1,3.8272,3.0,3.4698,3.309
77,667,5,146,shock,10,1.7622,30.0,12.633,4.1848
77,667,5,146,layer,6,1.2179,18.0,8.633,2.5393
77,667,5,146,theori,3,1.1214,9.0,5.633,1.7916
77,667,5,146,low,2,2.2047,6.0,4.633,2.8553
77,667,5,146,reynold,2,1.9491,6.0,4.633,2.5242
77,667,5,146,number,2,0.7937,6.0,4.633,1.0279
77,667,5,146,layer,6,1.2179,18.0,8.633,2.5393
77,667,5,146,regim,4,3.8272,12.0,6.633,6.924
77,170,6,134,close,2,2.6754,6.0,4.4823,3.5813
77,170,6,134,shock,8,1.7622,24.0,10.4823,4.0347
77,170,6,134,layer,7,1.2179,21.0,9.4823,2.6971
77,170,6,134,theori,1,1.1214,3.0,3.4823,0.966
77,170,6,134,exist,2,2.4785,6.0,4.4823,3.3177
77,170,6,134,experi,3,2.2178,9.0,5.4823,3.6408
77,170,6,134,number,1,0.7937,3.0,3.4823,0.6837
77,170,6,134,layer,7,1.2179,21.0,9.4823,2.6971
77,272,7,307,shock,5,1.7622,15.0,9.6543,2.738
77,272,7,307,layer,12,1.2179,36.0,16.6543,2.6325
77,272,7,307,theori,1,1.1214,3.0,5.6543,0.595
77,272,7,307,experi,3,2.2178,9.0,7.6543,2.6077
77,272,7,307,low,1,2.2047,3.0,5.6543,1.1698
77,272,7,307,reynold,10,1.9491,30.0,14.6543,3.9902
77,272,7,307,number,10,0.7937,30.0,14.6543,1.6248
77,272,7,307,layer,12,1.2179,36.0,16.6543,2.6325
77,572,8,252,close,2,2.6754,6.0,5.9638,2.6916
77,572,8,252,comparison,1,2.2997,3.0,4.9638,1.3899
77,572,8,252,shock,5,1.7622,15.0,8.9638,2.9489
77,572,8,252,layer,7,1.2179,21.0,10.9638,2.3327
77,572,8,252,theori,5,1.1214,15.0,8.9638,1.8765
77,572,8,252,experi,2,2.2178,6.0,5.9638,2.2312
77,572,8,252,reynold,1,1.9491,3.0,4.9638,1.178
77,572,8,252,number,2,0.7937,6.0,5.9638,0.7985
77,572,8,252,layer,7,1.2179,21.0,10.9638,2.3327
77,315,9,266,close,1,2.6754,3.0,5.1396,1.5617
77,315,9,266,shock,1,1.7622,3.0,5.1396,1.0286
77,315,9,266,layer,7,1.2179,21.0,11.1396,2.2959
77,315,9,266,experi,2,2.2178,6.0,6.1396,2.1674
77,315,9,266,low,4,2.2047,12.0,8.1396,3.2504
77,315,9,266,reynold,7,1.9491,21.0,11.1396,3.6744
77,315,9,266,number,7,0.7937,21.0,11.1396,1.4962
77,315,9,266,layer,7,1.2179,21.0,11.1396,2.2959
77,1391,10,126,shock,3,1.7622,9.0,5.3819,2.9469
77,1391,10,126,layer,2,1.2179,6.0,4.3819,1.6676
77,1391,10,126,theori,1,1.1214,3.0,3.3819,0.9947
77,1391,10,126,low,1,2.2047,3.0,3.3819,1.9558
77,1391,10,126,number,1,0.7937,3.0,3.3819,0.7041
77,1391,10,126,layer,2,1.2179,6.0,4.3819,1.6676
77,1391,10,126,regim,5,3.8272,15.0,7.3819,7.7769
78,589,1,140,surg,4,5.7409,12.0,6.5577,10.5053
78,589,1,140,stage,6,3.9678,18.0,8.5577,8.3458
78,589,1,140,axial,1,2.2511,3.0,3.5577,1.8983
78,589,1,140,compressor,13,4.2245,39.0,15.5577,10.59
78,543,2,47,multi,1,5.23,3.0,2.3901,6.5647
78,543,2,47,stage,4,3.9678,12.0,5.3901,8.8336
78,543,2,47,axial,1,2.2511,3.0,2.3901,2.8256
78,543,2,47,compressor,5,4.2245,15.0,6.3901,9.9166
78,588,3,182,surg,1,5.7409,3.0,4.085,4.2161
78,588,3,182,stage,14,3.9678,42.0,17.085,9.754
78,588,3,182,axial,2,2.2511,6.0,5.085,2.6562
78,588,3,182,compressor,7,4.2245,21.0,10.085,8.7967
78,237,4,80,multi,1,5.23,3.0,2.8044,5.5949
78,237,4,80,stage,1,3.9678,3.0,2.8044,4.2446
78,237,4,80,axial,1,2.2511,3.0,2.8044,2.4081
78,237,4,80,compressor,4,4.2245,12.0,5.8044,8.7338
78,590,5,42,stage,3,3.9678,9.0,4.3273,8.2523
78,590,5,42,axial,2,2.2511,6.0,3.3273,4.0594
78,590,5,42,compressor,2,4.2245,6.0,3.3273,7.6179
78,216,6,155,stage,3,3.9678,9.0,5.746,6.2148
78,216,6,155,axial,3,2.2511,9.0,5.746,3.5259
78,216,6,155,compressor,9,4.2245,27.0,11.746,9.7107
78,578,7,53,surg,1,5.7409,3.0,2.4654,6.9857
78,578,7,53,stage,1,3.9678,3.0,2.4654,4.8282
78,578,7,53,compressor,2,4.2245,6.0,3.4654,7.3143
78,576,8,268,stage,13,3.9678,39.0,17.1647,9.0153
78,576,8,268,axial,1,2.2511,3.0,5.1647,1.3076
78,576,8,268,compressor,4,4.2245,12.0,8.1647,6.209
78,592,9,48,stage,1,3.9678,3.0,2.4026,4.9543
78,592,9,48,axial,2,2.2511,6.0,3.4026,3.9695
78,592,9,48,compressor,2,4.2245,6.0,3.4026,7.4493
78,426,10,89,stage,1,3.9678,3.0,2.9174,4.0802
78,426,10,89,axial,3,2.2511,9.0,4.9174,4.1201
78,426,10,89,compressor,3,4.2245,9.0,4.9174,7.7319
79,199,1,210,deriv,16,1.8813,48.0,19.4365,4.646
79,199,1,210,measur,6,1.7135,18.0,9.4365,3.2685
79,199,1,210,number,6,0.7937,18.0,9.4365,1.5139
79,199,1,210,comparison,3,2.2997,9.0,6.4365,3.2157
79,199,1,210,made,5,1.3799,15.0,8.4365,2.4534
79,199,1,210,theoret,3,1.7832,9.0,6.4365,2.4934
79,1066,2,224,aerodynam,9,2.0548,27.0,12.6123,4.3988
79,1066,2,224,deriv,3,1.8813,9.0,6.6123,2.5607
79,1066,2,224,measur,4,1.7135,12.0,7.6123,2.7012
79,1066,2,224,mach,5,1.2826,15.0,8.6123,2.234
79,1066,2,224,number,5,0.7937,15.0,8.6123,1.3824
79,1066,2,224,comparison,1,2.2997,3.0,4.6123,1.4958
79,1066,2,224,made,1,1.3799,3.0,4.6123,0.8975
79,544,3,60,aerodynam,1,2.0548,3.0,2.5533,2.4143
79,544,3,60,deriv,2,1.8813,6.0,3.5533,3.1767
79,544,3,60,measur,2,1.7135,6.0,3.5533,2.8934
79,544,3,60,hyperson,3,2.1062,9.0,4.5533,4.1631
79,544,3,60,theoret,2,1.7832,6.0,3.5533,3.0111
79,567,4,101,aerodynam,2,2.0548,6.0,4.068,3.0306
79,567,4,101,hyperson,2,2.1062,6.0,4.068,3.1065
79,567,4,101,mach,6,1.2826,18.0,8.068,2.8616
79,567,4,101,number,6,0.7937,18.0,8.068,1.7707
79,567,4,101,comparison,2,2.2997,6.0,4.068,3.3919
79,567,4,101,made,1,1.3799,3.0,3.068,1.3493
79,755,5,77,deriv,3,1.8813,9.0,4.7667,3.5521
79,755,5,77,measur,3,1.7135,9.0,4.7667,3.2353
79,755,5,77,mach,2,1.2826,6.0,3.7667,2.0431
79,755,5,77,number,2,0.7937,6.0,3.7667,1.2643
79,755,5,77,made,1,1.3799,3.0,2.7667,1.4962
79,755,5,77,work,1,2.5131,3.0,2.7667,2.725
79,56,6,126,deriv,2,1.8813,6.0,4.3819,2.576
79,56,6,126,hyperson,3,2.1062,9.0,5.3819,3.5222
79,56,6,126,mach,5,1.2826,15.0,7.3819,2.6063
79,56,6,126,number,5,0.7937,15.0,7.3819,1.6128
79,56,6,126,comparison,1,2.2997,3.0,3.3819,2.04
79,56,6,126,made,1,1.3799,3.0,3.3819,1.2241
79,1310,7,166,deriv,3,1.8813,9.0,5.8841,2.8775
79,1310,7,166,hyperson,6,2.1062,18.0,8.8841,4.2674
79,1310,7,166,mach,2,1.2826,6.0,4.8841,1.5757
79,1310,7,166,number,3,0.7937,9.0,5.8841,1.214
79,1310,7,166,made,2,1.3799,6.0,4.8841,1.6952
79,1310,7,166,work,1,2.5131,3.0,3.8841,1.9411
79,413,8,93,deriv,1,1.8813,3.0,2.9676,1.9019
79,413,8,93,measur,2,1.7135,6.0,3.9676,2.5913
79,413,8,93,mach,2,1.2826,6.0,3.9676,1.9397
79,413,8,93,number,4,0.7937,12.0,5.9676,1.596
79,413,8,93,made,1,1.3799,3.0,2.9676,1.395
79,413,8,93,work,2,2.5131,6.0,3.9676,3.8005
79,202,9,176,aerodynam,4,2.0548,12.0,7.0096,3.5176
79,202,9,176,measur,1,1.7135,3.0,4.0096,1.2821
79,202,9,176,made,2,1.3799,6.0,5.0096,1.6527
79,202,9,176,theoret,4,1.7832,12.0,7.0096,3.0528
79,202,9,176,work,2,2.5131,6.0,5.0096,3.01
79,466,10,133,mach,6,1.2826,18.0,8.4698,2.7259
79,466,10,133,number,6,0.7937,18.0,8.4698,1.6867
79,466,10,133,comparison,1,2.2997,3.0,3.4698,1.9884
79,466,10,133,made,1,1.3799,3.0,3.4698,1.1931
79,466,10,133,theoret,1,1.7832,3.0,3.4698,1.5418
79,466,10,133,work,2,2.5131,6.0,4.4698,3.3735
80,544,1,60,measur,2,1.7135,6.0,3.5533,2.8934
80,544,1,60,aerodynam,1,2.0548,3.0,2.5533,2.4143
80,544,1,60,deriv,2,1.8813,6.0,3.5533,3.1767
80,544,1,60,avail,1,2.8443,3.0,2.5533,3.342
80,544,1,60,short,1,3.5436,3.0,2.5533,4.1636
80,544,1,60,run,1,4.5041,3.0,2.5533,5.2921
80,544,1,60,time,1,2.2178,3.0,2.5533,2.6058
80,546,2,87,method,1,1.1235,3.0,2.8923,1.1654
80,546,2,87,measur,2,1.7135,6.0,3.8923,2.6414
80,546,2,87,aerodynam,1,2.0548,3.0,2.8923,2.1313
80,546,2,87,use,2,1.0037,6.0,3.8923,1.5472
80,546,2,87,run,2,4.5041,6.0,3.8923,6.9432
80,546,2,87,time,3,2.2178,9.0,4.8923,4.0799
80,1335,3,117,measur,2,1.7135,6.0,4.2689,2.4084
80,1335,3,117,aerodynam,3,2.0548,9.0,5.2689,3.5098
80,1335,3,117,use,4,1.0037,12.0,6.2689,1.9213
80,1335,3,117,short,1,3.5436,3.0,3.2689,3.2521
80,1335,3,117,time,3,2.2178,9.0,5.2689,3.7883
80,441,4,163,method,1,1.1235,3.0,3.8464,0.8763
80,441,4,163,measur,1,1.7135,3.0,3.8464,1.3365
80,441,4,163,aerodynam,5,2.0548,15.0,7.8464,3.9281
80,441,4,163,deriv,1,1.8813,3.0,3.8464,1.4673
80,441,4,163,avail,2,2.8443,6.0,4.8464,3.5214
80,441,4,163,use,1,1.0037,3.0,3.8464,0.7828
80,441,4,163,time,2,2.2178,6.0,4.8464,2.7457
80,602,5,78,method,1,1.1235,3.0,2.7793,1.2128
80,602,5,78,measur,1,1.7135,3.0,2.7793,1.8496
80,602,5,78,use,1,1.0037,3.0,2.7793,1.0834
80,602,5,78,run,1,4.5041,3.0,2.7793,4.8618
80,602,5,78,facil,1,4.5708,3.0,2.7793,4.9338
80,813,6,75,method,1,1.1235,3.0,2.7416,1.2294
80,813,6,75,measur,1,1.7135,3.0,2.7416,1.875
80,813,6,75,aerodynam,2,2.0548,6.0,3.7416,3.295
80,813,6,75,deriv,3,1.8813,9.0,4.7416,3.5709
80,813,6,75,use,1,1.0037,3.0,2.7416,1.0983
80,813,6,75,time,1,2.2178,3.0,2.7416,2.4268
80,1019,7,142,method,5,1.1235,15.0,7.5828,2.2226
80,1019,7,142,measur,1,1.7135,3.0,3.5828,1.4348
80,1019,7,142,deriv,1,1.8813,3.0,3.5828,1.5753
80,1019,7,142,use,1,1.0037,3.0,3.5828,0.8404
80,1019,7,142,short,1,3.5436,3.0,3.5828,2.9672
80,1019,7,142,time,5,2.2178,15.0,7.5828,4.3871
80,790,8,125,method,2,1.1235,6.0,4.3693,1.5429
80,790,8,125,measur,4,1.7135,12.0,6.3693,3.2283
80,790,8,125,deriv,6,1.8813,18.0,8.3693,4.0461
80,790,8,125,use,2,1.0037,6.0,4.3693,1.3783
80,790,8,125,short,1,3.5436,3.0,3.3693,3.1552
80,1020,9,80,measur,1,1.7135,3.0,2.8044,1.8331
80,1020,9,80,deriv,1,1.8813,3.0,2.8044,2.0125
80,1020,9,80,use,1,1.0037,3.0,2.8044,1.0737
80,1020,9,80,short,1,3.5436,3.0,2.8044,3.7908
80,1020,9,80,time,3,2.2178,9.0,4.8044,4.1545
80,168,10,144,measur,3,1.7135,9.0,5.6079,2.75
80,168,10,144,could,1,3.1098,3.0,3.6079,2.5858
80,168,10,144,short,1,3.5436,3.0,3.6079,2.9466
80,168,10,144,time,5,2.2178,15.0,7.6079,4.3727
81,799,1,141,wind,1,2.3968,3.0,3.5702,2.014
81,799,1,141,tunnel,4,2.0492,12.0,6.5702,3.7427
81,799,1,141,correct,3,2.9614,9.0,5.5702,4.7848
81,799,1,141,two,2,0.8439,6.0,4.5702,1.1079
81,799,1,141,dimension,2,1.7748,6.0,4.5702,2.33
81,799,1,141,aerofoil,2,3.8272,6.0,4.5702,5.0245
81,799,1,141,tunnel,4,2.0492,12.0,6.5702,3.7427
81,714,2,61,wind,3,2.3968,9.0,4.5658,4.7245
81,714,2,61,tunnel,4,2.0492,12.0,5.5658,4.4181
81,714,2,61,correct,3,2.9614,9.0,4.5658,5.8373
81,714,2,61,dimension,2,1.7748,6.0,3.5658,2.9863
81,714,2,61,tunnel,4,2.0492,12.0,5.5658,4.4181
81,755,3,77,wind,2,2.3968,6.0,3.7667,3.8179
81,755,3,77,tunnel,3,2.0492,9.0,4.7667,3.8691
81,755,3,77,two,3,0.8439,9.0,4.7667,1.5933
81,755,3,77,mount,2,4.2245,6.0,3.7667,6.7292
81,755,3,77,tunnel,3,2.0492,9.0,4.7667,3.8691
81,631,4,50,wind,1,2.3968,3.0,2.4277,2.9618
81,631,4,50,tunnel,1,2.0492,3.0,2.4277,2.5322
81,631,4,50,two,3,0.8439,9.0,4.4277,1.7153
81,631,4,50,dimension,2,1.7748,6.0,3.4277,3.1066
81,631,4,50,aerofoil,2,3.8272,6.0,3.4277,6.6993
81,631,4,50,tunnel,1,2.0492,3.0,2.4277,2.5322
81,672,5,48,tunnel,2,2.0492,6.0,3.4026,3.6135
81,672,5,48,correct,1,2.9614,3.0,2.4026,3.6976
81,672,5,48,two,1,0.8439,3.0,2.4026,1.0537
81,672,5,48,dimension,1,1.7748,3.0,2.4026,2.216
81,672,5,48,aerofoil,1,3.8272,3.0,2.4026,4.7788
81,672,5,48,tunnel,2,2.0492,6.0,3.4026,3.6135
81,140,6,198,wind,3,2.3968,9.0,6.2858,3.4318
81,140,6,198,tunnel,3,2.0492,9.0,6.2858,2.934
81,140,6,198,correct,2,2.9614,6.0,5.2858,3.3615
81,140,6,198,two,1,0.8439,3.0,4.2858,0.5907
81,140,6,198,dimension,2,1.7748,6.0,5.2858,2.0146
81,140,6,198,centr,1,4.6423,3.0,4.2858,3.2495
81,140,6,198,tunnel,3,2.0492,9.0,6.2858,2.934
81,904,7,111,wind,5,2.3968,15.0,7.1936,4.9978
81,904,7,111,tunnel,6,2.0492,18.0,8.1936,4.5018
81,904,7,111,correct,1,2.9614,3.0,3.1936,2.7819
81,904,7,111,tunnel,6,2.0492,18.0,8.1936,4.5018
81,1153,8,89,wind,5,2.3968,15.0,6.9174,5.1974
81,1153,8,89,tunnel,5,2.0492,15.0,6.9174,4.4436
81,1153,8,89,two,1,0.8439,3.0,2.9174,0.8678
81,1153,8,89,dimension,1,1.7748,3.0,2.9174,1.825
81,1153,8,89,tunnel,5,2.0492,15.0,6.9174,4.4436
81,203,9,42,two,1,0.8439,3.0,2.3273,1.0878
81,203,9,42,dimension,1,1.7748,3.0,2.3273,2.2878
81,203,9,42,aerofoil,2,3.8272,6.0,3.3273,6.9015
81,203,9,42,centr,1,4.6423,3.0,2.3273,5.9841
81,544,10,60,wind,1,2.3968,3.0,2.5533,2.8162
81,544,10,60,tunnel,1,2.0492,3.0,2.5533,2.4077
81,544,10,60,two,1,0.8439,3.0,2.5533,0.9915
81,544,10,60,dimension,1,1.7748,3.0,2.5533,2.0853
81,544,10,60,aerofoil,1,3.8272,3.0,2.5533,4.4968
81,544,10,60,tunnel,1,2.0492,3.0,2.5533,2.4077
82,678,1,55,method,2,1.1235,6.0,3.4905,1.9313
82,678,1,55,calcul,3,1.4504,9.0,4.4905,2.9069
82,678,1,55,lift,2,2.1729,6.0,3.4905,3.7351
82,678,1,55,distribut,1,1.3547,3.0,2.4905,1.6318
82,678,1,55,swept,3,3.7334,9.0,4.4905,7.4826
82,678,1,55,wing,5,1.8222,15.0,6.4905,4.2112
82,678,1,55,compar,1,1.7335,3.0,2.4905,2.0882
82,1334,2,90,method,1,1.1235,3.0,2.9299,1.1504
82,1334,2,90,calcul,5,1.4504,15.0,6.9299,3.1394
82,1334,2,90,lift,2,2.1729,6.0,3.9299,3.3175
82,1334,2,90,distribut,5,1.3547,15.0,6.9299,2.9322
82,1334,2,90,swept,2,3.7334,6.0,3.9299,5.6999
82,1334,2,90,wing,5,1.8222,15.0,6.9299,3.9442
82,1334,2,90,subson,1,2.5131,3.0,2.9299,2.5732
82,1334,2,90,flow,1,0.6512,3.0,2.9299,0.6668
82,1339,3,136,method,4,1.1235,12.0,6.5074,2.0719
82,1339,3,136,calcul,4,1.4504,12.0,6.5074,2.6746
82,1339,3,136,lift,3,2.1729,9.0,5.5074,3.5508
82,1339,3,136,distribut,3,1.3547,9.0,5.5074,2.2138
82,1339,3,136,swept,2,3.7334,6.0,4.5074,4.9696
82,1339,3,136,wing,4,1.8222,12.0,6.5074,3.3602
82,1339,3,136,subson,2,2.5131,6.0,4.5074,3.3453
82,1339,3,136,flow,2,0.6512,6.0,4.5074,0.8668
82,247,4,107,method,3,1.1235,9.0,5.1434,1.966
82,247,4,107,calcul,3,1.4504,9.0,5.1434,2.538
82,247,4,107,lift,1,2.1729,3.0,3.1434,2.0738
82,247,4,107,distribut,1,1.3547,3.0,3.1434,1.2929
82,247,4,107,swept,1,3.7334,3.0,3.1434,3.5631
82,247,4,107,wing,7,1.8222,21.0,9.1434,4.1851
82,247,4,107,subson,1,2.5131,3.0,3.1434,2.3985
82,247,4,107,flow,1,0.6512,3.0,3.1434,0.6215
82,247,4,107,compar,1,1.7335,3.0,3.1434,1.6545
82,676,5,44,method,2,1.1235,6.0,3.3524,2.0109
82,676,5,44,calcul,3,1.4504,9.0,4.3524,2.9992
82,676,5,44,swept,1,3.7334,3.0,2.3524,4.7612
82,676,5,44,wing,3,1.8222,9.0,4.3524,3.768
82,676,5,44,subson,1,2.5131,3.0,2.3524,3.205
82,676,5,44,experi,1,2.2178,3.0,2.3524,2.8283
82,1332,6,81,method,2,1.1235,6.0,3.8169,1.7661
82,1332,6,81,calcul,5,1.4504,15.0,6.8169,3.1915
82,1332,6,81,lift,2,2.1729,6.0,3.8169,3.4157
82,1332,6,81,distribut,5,1.3547,15.0,6.8169,2.9808
82,1332,6,81,wing,4,1.8222,12.0,5.8169,3.7591
82,1332,6,81,subson,1,2.5131,3.0,2.8169,2.6765
82,1332,6,81,flow,1,0.6512,3.0,2.8169,0.6935
82,677,7,152,method,7,1.1235,21.0,9.7083,2.4303
82,677,7,152,calcul,4,1.4504,12.0,6.7083,2.5945
82,677,7,152,lift,5,2.1729,15.0,7.7083,4.2283
82,677,7,152,distribut,2,1.3547,6.0,4.7083,1.7263
82,677,7,152,wing,4,1.8222,12.0,6.7083,3.2596
82,677,7,152,subson,1,2.5131,3.0,3.7083,2.0331
82,677,7,152,compar,2,1.7335,6.0,4.7083,2.2091
82,781,8,129,method,3,1.1235,9.0,5.4196,1.8658
82,781,8,129,calcul,4,1.4504,12.0,6.4196,2.7112
82,781,8,129,lift,1,2.1729,3.0,3.4196,1.9063
82,781,8,129,distribut,1,1.3547,3.0,3.4196,1.1885
